Escenario 3

Parametros agente
radioAgente	3.0
radioObstaculos	20.0
cantidadAgentes	300.0
cantidadObjetivos	1.0
rangoDeInteraccion	25.0


Parametros del modelo
c3	0.2
zonaVirtual	15.0
parametroObstaculos	1.0
velMax	4.0
MaxPol	180.0
c1	0.01
MaxExt	610.0
c2	0.2

Iteracion	Extension	Polarizacion	Factor colision	Consistencia extension	Consistencia polarizacion	Calidad


146	144.8982	10.7816	0.0000	0.7625	0.9401	0.8513	
147	144.9066	11.1026	0.0000	0.7624	0.9383	0.8504	
148	144.9555	10.6975	0.0000	0.7624	0.9406	0.8515	
149	145.1028	10.7565	0.0000	0.7621	0.9402	0.8512	
150	145.1246	10.8273	0.0000	0.7621	0.9398	0.8510	
151	145.2341	11.0923	0.0000	0.7619	0.9384	0.8501	
152	145.2793	11.3879	0.0000	0.7618	0.9367	0.8493	
153	145.3074	10.8476	0.0000	0.7618	0.9397	0.8508	
154	145.3617	11.0056	0.0000	0.7617	0.9389	0.8503	
155	145.3713	11.0946	0.0000	0.7617	0.9384	0.8500	
156	145.4758	11.1709	0.0000	0.7615	0.9379	0.8497	
157	145.4796	10.8434	0.0000	0.7615	0.9398	0.8506	
158	145.4652	11.1209	0.0000	0.7615	0.9382	0.8499	
159	145.3639	10.9426	0.0000	0.7617	0.9392	0.8505	
160	145.3455	10.8578	0.0000	0.7617	0.9397	0.8507	
161	145.4277	10.6964	0.0000	0.7616	0.9406	0.8511	
162	145.5866	10.9225	0.0000	0.7613	0.9393	0.8503	
163	145.6209	10.4992	0.0000	0.7613	0.9417	0.8515	
164	145.6042	10.4169	0.0000	0.7613	0.9421	0.8517	
165	145.5693	10.2285	0.0000	0.7614	0.9432	0.8523	
166	145.5433	11.1319	0.0000	0.7614	0.9382	0.8498	
167	145.5549	10.3276	0.0000	0.7614	0.9426	0.8520	
168	145.5360	10.6364	0.0000	0.7614	0.9409	0.8512	
169	145.4740	10.7513	0.0000	0.7615	0.9403	0.8509	
170	145.5178	10.9409	0.0000	0.7614	0.9392	0.8503	
171	145.5234	11.4443	0.0000	0.7614	0.9364	0.8489	
172	145.5538	12.3510	0.0000	0.7614	0.9314	0.8464	
173	145.4931	11.8865	0.0000	0.7615	0.9340	0.8477	
174	145.4382	11.6556	0.0000	0.7616	0.9352	0.8484	
175	145.4878	11.8846	0.0000	0.7615	0.9340	0.8477	
176	145.4772	12.0383	0.0000	0.7615	0.9331	0.8473	
177	145.4507	12.8052	0.0000	0.7616	0.9289	0.8452	
178	145.4006	12.8834	0.0000	0.7616	0.9284	0.8450	
179	145.3206	13.4933	0.0000	0.7618	0.9250	0.8434	
180	145.1454	13.8640	0.0000	0.7621	0.9230	0.8425	
181	144.9204	14.2700	0.0000	0.7624	0.9207	0.8416	
182	144.7840	14.5990	0.0000	0.7626	0.9189	0.8408	
183	144.5243	14.8609	0.0000	0.7631	0.9174	0.8403	
184	144.2824	14.6950	0.0000	0.7635	0.9184	0.8409	
185	144.0111	15.0642	0.0000	0.7639	0.9163	0.8401	
186	143.8482	15.6849	0.0000	0.7642	0.9129	0.8385	
187	143.6378	15.9323	0.0000	0.7645	0.9115	0.8380	
188	143.4859	16.2378	0.0000	0.7648	0.9098	0.8373	
189	143.1980	16.6659	0.0000	0.7652	0.9074	0.8363	
190	143.1495	16.5805	0.0000	0.7653	0.9079	0.8366	
191	142.9883	17.4672	0.0000	0.7656	0.9030	0.8343	
192	142.8676	17.2531	0.0000	0.7658	0.9041	0.8350	
193	142.8536	17.9144	0.0000	0.7658	0.9005	0.8331	
194	142.6439	17.6724	0.0000	0.7662	0.9018	0.8340	
195	142.5908	18.4956	0.0000	0.7662	0.8972	0.8317	
196	142.4497	18.5384	0.0000	0.7665	0.8970	0.8317	
197	142.2287	19.0766	0.0000	0.7668	0.8940	0.8304	
198	142.0070	19.0469	0.0000	0.7672	0.8942	0.8307	
199	141.8345	19.6527	0.0000	0.7675	0.8908	0.8292	
200	141.8251	19.6610	0.0000	0.7675	0.8908	0.8291	
201	141.6888	20.3066	0.0000	0.7677	0.8872	0.8275	
202	141.4392	19.8543	0.0000	0.7681	0.8897	0.8289	
203	141.0776	20.2831	0.0000	0.7687	0.8873	0.8280	
204	140.9328	20.6872	0.0000	0.7690	0.8851	0.8270	
205	140.5697	20.3921	0.0000	0.7696	0.8867	0.8281	
206	140.2465	20.8588	0.0000	0.7701	0.8841	0.8271	
207	140.0369	20.7751	0.0000	0.7704	0.8846	0.8275	
208	139.9324	20.9775	0.0000	0.7706	0.8835	0.8270	
209	139.8626	21.1210	0.0000	0.7707	0.8827	0.8267	
210	139.7196	20.8761	0.0000	0.7710	0.8840	0.8275	
211	139.3851	21.3151	0.0000	0.7715	0.8816	0.8265	
212	139.2088	20.6846	0.0000	0.7718	0.8851	0.8284	
213	138.8872	21.1368	0.0000	0.7723	0.8826	0.8274	
214	138.7119	21.0833	0.0000	0.7726	0.8829	0.8277	
